CSD_ID,n_backbone_matches,SMILES
OHUNEO,8,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H]
OHUNEO,8,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H]
OHUNEO,8,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H]
OHUNEO,8,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H]
OHUNEO,8,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H]
OHUNEO,8,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H]
OHUNEO,8,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H].[H]O[C@]12C(=Nc3c4c(c([H])c([H])c31)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C4[H])C(C([H])([H])[H])(C([H])([H])[H])/C([H])=C(/[H])N1C(=O)[C@@]3([H])N(C(=O)[C@]1([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OJOPIM,8,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Ba+2].[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@]13->[Co]4%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5.[K+].[K+]
OPAQEC,8,O.O.O.O.[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]OC([H])([H])[H].[H]c1c([H])c([H])c(C2=N3->[Re@]4(O)(N[Re@]56([PH](c7c([H])c([H])c([H])c([H])c7[H])(C([H])([H])[H])C([H])([H])[H])(<-N(=C(c7c([H])c([H])c([H])c([H])c7[H])N=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S5)C([H])([H])C(=O)O6)N[Re@]56(O)(<-N(=C(c7c([H])c([H])c([H])c([H])c7[H])N=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S5)C([H])([H])C(=O)O6)N[Re@]56([PH](c7c([H])c([H])c([H])c([H])c7[H])(C([H])([H])[H])C([H])([H])[H])(<-N(=C(c7c([H])c([H])c([H])c([H])c7[H])N=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S5)C([H])([H])C(=O)O6)N4)(OC(=O)C3([H])[H])SC(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=N2)c([H])c1[H].[H]c1c([H])c([H])c(C2=N3->[Re@]4(O)(N[Re@]56([PH](c7c([H])c([H])c([H])c([H])c7[H])(C([H])([H])[H])C([H])([H])[H])(<-N(=C(c7c([H])c([H])c([H])c([H])c7[H])N=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S5)C([H])([H])C(=O)O6)N[Re@]56(O)(<-N(=C(c7c([H])c([H])c([H])c([H])c7[H])N=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S5)C([H])([H])C(=O)O6)N[Re@]56([PH](c7c([H])c([H])c([H])c([H])c7[H])(C([H])([H])[H])C([H])([H])[H])(<-N(=C(c7c([H])c([H])c([H])c([H])c7[H])N=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S5)C([H])([H])C(=O)O6)N4)(OC(=O)C3([H])[H])SC(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=N2)c([H])c1[H]
